a	b	nSites	J9	J8	J7	J6	J5	J4	J3	J2	J1	rab	Fa	Fb	theta	inbred_relatedness_1_2	inbred_relatedness_2_1	fraternity	identity	zygosity	2of3_IDB	FDiff	loglh	nIter	bestoptimll	coverage	2dsfs	R0	R1	KING	2dsfs_loglike	2dsfsf_niter	cov	deamination	kinship	degree	program	RMSE
childB	childD	99409	0.779913	0.22006	2.7e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.110057	0.0	0.0	0.055029	0.0	0.0	2.7e-05	0.0	2.7e-05	0.110057	0.0	-160191.703097	66	-1	0.99998	3.343312e-01,1.773041e-01,2.267917e-02,1.685847e-01,1.815337e-01,4.663248e-02,1.817322e-02,3.835767e-02,1.240374e-02	0.22504	0.384824	0.125738	-176574.954519	6	8	deam	A	2	ngsrelate	0.2285590309584521
childA	childE	99392	0.813862	0.186133	5e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.093072	0.0	0.0	0.046536	0.0	0.0	5e-06	0.0	5e-06	0.093072	-0.0	-161429.368247	86	-1	0.999879	3.340898e-01,1.746543e-01,1.894228e-02,1.739415e-01,1.874006e-01,4.034915e-02,2.012672e-02,4.061242e-02,9.883229e-03	0.208478	0.399893	0.135838	-178361.281954	9	4	deam	A	2	ngsrelate	0.2562692911489787
childA	childF	99387	0.818491	0.181508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.090755	0.0	0.0	0.045377	0.0	0.0	1e-06	0.0	1e-06	0.090755	0.0	-161924.310143	98	-1	0.999829	3.331472e-01,1.749354e-01,1.958362e-02,1.732640e-01,1.855046e-01,4.294088e-02,2.039039e-02,4.004073e-02,1.019319e-02	0.215488	0.393723	0.131585	-178967.667751	9	4	deam	A	2	ngsrelate	0.2600472208048633
childB	childD	99400	0.781757	0.218236	7e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.109125	0.0	0.0	0.054563	0.0	0.0	7e-06	0.0	7e-06	0.109125	-0.0	-163880.281019	70	-1	0.99996	3.306566e-01,1.781736e-01,2.235177e-02,1.692090e-01,1.849912e-01,4.630108e-02,1.788893e-02,3.817066e-02,1.225710e-02	0.217528	0.391852	0.130338	-179957.85866	9	4	deam	A	2	ngsrelate	0.23005648494373437
childA	childE	89683	0.852544	0.14742	3.3e-05	0.0	0.0	0.0	0.0	3e-06	0.0	0.073743	3e-06	3e-06	0.036871	0.0	0.0	3.6e-05	0.0	3.6e-05	0.073746	-0.0	-139332.445507	102	-1	0.905505	3.314713e-01,1.771051e-01,1.884729e-02,1.760367e-01,1.881642e-01,3.881365e-02,1.971217e-02,4.047184e-02,9.377684e-03	0.204925	0.399511	0.137304	-152277.430004	18	1	deam	A	2	ngsrelate	0.2878656685707183
childA	childF	89650	0.846171	0.153745	8.2e-05	1e-06	1e-06	0.0	0.0	0.0	0.0	0.076955	1e-06	2e-06	0.038478	0.0	1e-06	8.2e-05	0.0	8.2e-05	0.076956	-0.0	-139452.986462	114	-1	0.905172	3.321847e-01,1.752463e-01,2.012204e-02,1.723044e-01,1.882617e-01,4.218671e-02,2.000161e-02,3.994751e-02,9.745016e-03	0.213127	0.40072	0.133978	-152544.540136	19	1	deam	A	2	ngsrelate	0.2826817368172199
childB	childD	89653	0.815334	0.184609	5.7e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.092362	0.0	0.0	0.046181	0.0	0.0	5.7e-05	0.0	5.7e-05	0.092362	-0.0	-141197.64579	62	-1	0.905202	3.277090e-01,1.813398e-01,2.139960e-02,1.704598e-01,1.858628e-01,4.544273e-02,1.736883e-02,3.861553e-02,1.180196e-02	0.208586	0.391598	0.134136	-153500.907558	18	1	deam	A	2	ngsrelate	0.25749240615728197
childA	childE	99407	0.809358	0.190637	3e-06	0.0	0.0	0.0	0.0	2e-06	0.0	0.095322	2e-06	2e-06	0.047661	0.0	0.0	4e-06	0.0	5e-06	0.095324	0.0	-156473.144294	78	-1	0.99999	3.392773e-01,1.737617e-01,1.920387e-02,1.730750e-01,1.828939e-01,4.003307e-02,2.073328e-02,4.092195e-02,1.009988e-02	0.218362	0.391026	0.129816	-173723.021411	5	20	deam	A	2	ngsrelate	0.25259179053827807
childA	childF	99408	0.814737	0.185226	3.6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.092649	0.0	0.0	0.046325	0.0	0.0	3.6e-05	0.0	3.7e-05	0.09265	0.0	-157004.851019	70	-1	1.0	3.384222e-01,1.737663e-01,2.004857e-02,1.721790e-01,1.809925e-01,4.283678e-02,2.085316e-02,4.046971e-02,1.043175e-02	0.225986	0.384965	0.12536	-174424.705993	5	20	deam	A	2	ngsrelate	0.25699679086258387
childB	childD	99408	0.779874	0.220124	2e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.110064	0.0	0.0	0.055032	0.0	0.0	2e-06	0.0	2e-06	0.110064	-0.0	-158949.559099	66	-1	1.0	3.357130e-01,1.770400e-01,2.292562e-02,1.681686e-01,1.802694e-01,4.676904e-02,1.827812e-02,3.834247e-02,1.249386e-02	0.228568	0.382312	0.123741	-175410.040219	5	20	deam	A	2	ngsrelate	0.22851698059152337
childA	childE	98559	0.83189	0.168083	2.7e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.084069	0.0	0.0	0.042034	0.0	0.0	2.7e-05	0.0	2.7e-05	0.084069	-0.0	-162709.455407	102	-1	0.992788	3.314753e-01,1.755013e-01,1.924665e-02,1.745390e-01,1.890105e-01,3.979784e-02,2.032144e-02,4.046014e-02,9.647872e-03	0.209343	0.402264	0.135929	-178601.846448	10	2	deam	A	2	ngsrelate	0.2709980736204595
childA	childF	98568	0.82893	0.171066	2e-06	0.0	1e-06	0.0	0.0	2e-06	0.0	0.085535	2e-06	3e-06	0.042768	0.0	0.0	3e-06	0.0	3e-06	0.085537	-0.0	-162901.813749	94	-1	0.992878	3.313494e-01,1.753478e-01,1.959170e-02,1.729488e-01,1.868991e-01,4.344418e-02,2.065758e-02,3.978699e-02,9.974502e-03	0.215353	0.39616	0.132121	-178839.783966	11	2	deam	A	2	ngsrelate	0.26857185336516554
childB	childD	98526	0.797318	0.202597	8.3e-05	0.0	1e-06	0.0	0.0	1e-06	0.0	0.101382	2e-06	3e-06	0.050691	0.0	1e-06	8.4e-05	0.0	8.4e-05	0.101384	-0.0	-164787.036702	94	-1	0.992455	3.284360e-01,1.784923e-01,2.256953e-02,1.705565e-01,1.861727e-01,4.576946e-02,1.777186e-02,3.803404e-02,1.219762e-02	0.216688	0.393439	0.131011	-179903.331663	11	2	deam	A	2	ngsrelate	0.24279383876175
childA	childE	99411	0.809423	0.190568	3e-06	0.0	1e-06	3e-06	2e-06	1e-06	0.0	0.095289	5e-06	2e-06	0.047645	1e-06	0.0	3e-06	0.0	3e-06	0.095292	1e-06	-157124.269455	78	-1	0.99999	3.386200e-01,1.738904e-01,1.929682e-02,1.729407e-01,1.835804e-01,4.031035e-02,2.051793e-02,4.078925e-02,1.005413e-02	0.216879	0.392479	0.130741	-174355.737571	5	10	deam	A	2	ngsrelate	0.2526464958276683
childA	childF	99411	0.815649	0.184351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.092176	0.0	0.0	0.046088	0.0	0.0	0.0	0.0	0.0	0.092176	-0.0	-157650.245361	66	-1	0.99999	3.376136e-01,1.742291e-01,1.995298e-02,1.723684e-01,1.817822e-01,4.269532e-02,2.076421e-02,4.029485e-02,1.029925e-02	0.223989	0.38652	0.126518	-174972.793609	5	10	deam	A	2	ngsrelate	0.2577263292732558
childB	childD	99409	0.779568	0.220425	0.0	4e-06	0.0	0.0	0.0	3e-06	0.0	0.110213	3e-06	7e-06	0.055107	0.0	0.0	3e-06	0.0	4e-06	0.110218	-2e-06	-159585.79286	74	-1	0.99997	3.349803e-01,1.772250e-01,2.279389e-02,1.684573e-01,1.809110e-01,4.670222e-02,1.818707e-02,3.827780e-02,1.246545e-02	0.226526	0.383576	0.124859	-176003.280702	5	10	deam	A	2	ngsrelate	0.228269173892724
